[18:05:43] [main/INFO]: ModLauncher running: args [--username, Jostemis, --version, forge-47.3.0, --gameDir, C:\Users\befen\curseforge\minecraft\Instances\Mystical Experience, --assetsDir, C:\Users\befen\curseforge\minecraft\Install\assets, --assetIndex, 5, --uuid, 362959dda9da49b4a3135203ff9d142d, --accessToken, ????????, --clientId, NzgxNTU5NmUtNDY3Yy00OWZlLWJkMjgtZjRiNTMzZDhjNzY0, --xuid, 2535460817563007, --userType, msa, --versionType, release, --width, 1024, --height, 768, --quickPlayPath, C:\Users\befen\curseforge\minecraft\Install\quickPlay\java\1739279139908.json, --launchTarget, forgeclient, --fml.forgeVersion, 47.3.0, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[18:05:43] [main/INFO]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.8 by Microsoft; OS Windows 11 arch amd64 version 10.0
	at java.util.AbstractCollection.addAll(AbstractCollection.java:336) ~[?:?]
	at mezz.jei.library.ingredients.IngredientInfo.<init>(IngredientInfo.java:27) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at mezz.jei.library.load.registration.IngredientManagerBuilder.register(IngredientManagerBuilder.java:50) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at mezz.jei.library.plugins.vanilla.VanillaPlugin.registerIngredients(VanillaPlugin.java:172) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at mezz.jei.library.load.PluginLoader.lambda$registerIngredients$2(PluginLoader.java:79) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at mezz.jei.library.load.PluginCaller.callOnPlugins(PluginCaller.java:25) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at mezz.jei.library.load.PluginLoader.registerIngredients(PluginLoader.java:79) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at mezz.jei.library.startup.JeiStarter.start(JeiStarter.java:106) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at mezz.jei.forge.startup.StartEventObserver.transitionState(StartEventObserver.java:130) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at mezz.jei.forge.startup.StartEventObserver.onEvent(StartEventObserver.java:98) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at net.minecraftforge.eventbus.EventBus.doCastFilter(EventBus.java:260) ~[eventbus-6.0.5.jar%2387!/:?]
	at net.minecraftforge.eventbus.EventBus.lambda$addListener$11(EventBus.java:252) ~[eventbus-6.0.5.jar%2387!/:?]
	at net.minecraftforge.eventbus.EventBus.post(EventBus.java:315) ~[eventbus-6.0.5.jar%2387!/:?]
	at net.minecraftforge.eventbus.EventBus.post(EventBus.java:296) ~[eventbus-6.0.5.jar%2387!/:?]
	at net.minecraft.client.multiplayer.ClientPacketListener.m_5859_(ClientPacketListener.java:1451) ~[client-1.20.1-20230612.114412-srg.jar%23758!/:?]
	at net.minecraft.network.protocol.game.ClientboundUpdateTagsPacket.m_5797_(ClientboundUpdateTagsPacket.java:35) ~[client-1.20.1-20230612.114412-srg.jar%23758!/:?]
	at net.minecraft.network.protocol.game.ClientboundUpdateTagsPacket.m_5797_(ClientboundUpdateTagsPacket.java:11) ~[client-1.20.1-20230612.114412-srg.jar%23758!/:?]
	at net.minecraft.network.protocol.PacketUtils.m_263899_(PacketUtils.java:22) ~[client-1.20.1-20230612.114412-srg.jar%23758!/:?]
	at net.minecraft.util.thread.BlockableEventLoop.m_6367_(BlockableEventLoop.java:156) ~[client-1.20.1-20230612.114412-srg.jar%23758!/:?]
	at net.minecraft.util.thread.ReentrantBlockableEventLoop.m_6367_(ReentrantBlockableEventLoop.java:23) ~[client-1.20.1-20230612.114412-srg.jar%23758!/:?]
	at net.minecraft.util.thread.BlockableEventLoop.m_7245_(BlockableEventLoop.java:130) ~[client-1.20.1-20230612.114412-srg.jar%23758!/:?]
	at net.minecraft.util.thread.BlockableEventLoop.m_18699_(BlockableEventLoop.java:115) ~[client-1.20.1-20230612.114412-srg.jar%23758!/:?]
	at net.minecraft.client.Minecraft.m_91383_(Minecraft.java:1106) ~[client-1.20.1-20230612.114412-srg.jar%23758!/:?]
	at net.minecraft.client.Minecraft.m_91374_(Minecraft.java:718) ~[client-1.20.1-20230612.114412-srg.jar%23758!/:?]
	at net.minecraft.client.main.Main.main(Main.java:218) ~[forge-47.3.0.jar:?]
	at jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[?:?]
	at jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:77) ~[?:?]
	at jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) ~[?:?]
	at java.lang.reflect.Method.invoke(Method.java:568) ~[?:?]
	at net.minecraftforge.fml.loading.targets.CommonLaunchHandler.runTarget(CommonLaunchHandler.java:111) ~[fmlloader-1.20.1-47.3.0.jar:?]
	at net.minecraftforge.fml.loading.targets.CommonLaunchHandler.clientService(CommonLaunchHandler.java:99) ~[fmlloader-1.20.1-47.3.0.jar:?]
	at net.minecraftforge.fml.loading.targets.CommonClientLaunchHandler.lambda$makeService$0(CommonClientLaunchHandler.java:25) ~[fmlloader-1.20.1-47.3.0.jar:?]
	at cpw.mods.modlauncher.LaunchServiceHandlerDecorator.launch(LaunchServiceHandlerDecorator.java:30) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.LaunchServiceHandler.launch(LaunchServiceHandler.java:53) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.LaunchServiceHandler.launch(LaunchServiceHandler.java:71) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.Launcher.run(Launcher.java:108) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.Launcher.main(Launcher.java:78) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.BootstrapLaunchConsumer.accept(BootstrapLaunchConsumer.java:26) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.BootstrapLaunchConsumer.accept(BootstrapLaunchConsumer.java:23) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.bootstraplauncher.BootstrapLauncher.main(BootstrapLauncher.java:141) ~[bootstraplauncher-1.1.2.jar:?]
[18:08:23] [Render thread/WARN]: Found a broken ingredient 1 air artifacts.item.wearable.hands.GoldenHookItem
java.lang.IllegalStateException: Item has no registry name: 1 air artifacts.item.wearable.hands.GoldenHookItem
	at mezz.jei.common.util.StackHelper.lambda$getRegistryNameForStack$0(StackHelper.java:65) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at java.util.Optional.orElseThrow(Optional.java:403) ~[?:?]
	at mezz.jei.common.util.StackHelper.getRegistryNameForStack(StackHelper.java:63) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at mezz.jei.common.util.StackHelper.getUniqueIdentifierForStack(StackHelper.java:43) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at mezz.jei.library.plugins.vanilla.ingredients.ItemStackHelper.getUniqueId(ItemStackHelper.java:69) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at mezz.jei.library.plugins.vanilla.ingredients.ItemStackHelper.getUniqueId(ItemStackHelper.java:36) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at mezz.jei.library.ingredients.IngredientSet.getUid(IngredientSet.java:34) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at mezz.jei.library.ingredients.IngredientSet.add(IngredientSet.java:48) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at java.util.AbstractCollection.addAll(AbstractCollection.java:336) ~[?:?]
	at mezz.jei.library.ingredients.IngredientInfo.<init>(IngredientInfo.java:27) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at mezz.jei.library.load.registration.IngredientManagerBuilder.register(IngredientManagerBuilder.java:50) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at mezz.jei.library.plugins.vanilla.VanillaPlugin.registerIngredients(VanillaPlugin.java:172) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at mezz.jei.library.load.PluginLoader.lambda$registerIngredients$2(PluginLoader.java:79) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at mezz.jei.library.load.PluginCaller.callOnPlugins(PluginCaller.java:25) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at mezz.jei.library.load.PluginLoader.registerIngredients(PluginLoader.java:79) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at mezz.jei.library.startup.JeiStarter.start(JeiStarter.java:106) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at mezz.jei.forge.startup.StartEventObserver.transitionState(StartEventObserver.java:130) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at mezz.jei.forge.startup.StartEventObserver.onEvent(StartEventObserver.java:98) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at net.minecraftforge.eventbus.EventBus.doCastFilter(EventBus.java:260) ~[eventbus-6.0.5.jar%2387!/:?]
	at net.minecraftforge.eventbus.EventBus.lambda$addListener$11(EventBus.java:252) ~[eventbus-6.0.5.jar%2387!/:?]
	at net.minecraftforge.eventbus.EventBus.post(EventBus.java:315) ~[eventbus-6.0.5.jar%2387!/:?]
	at net.minecraftforge.eventbus.EventBus.post(EventBus.java:296) ~[eventbus-6.0.5.jar%2387!/:?]
	at net.minecraft.client.multiplayer.ClientPacketListener.m_5859_(ClientPacketListener.java:1451) ~[client-1.20.1-20230612.114412-srg.jar%23758!/:?]
	at net.minecraft.network.protocol.game.ClientboundUpdateTagsPacket.m_5797_(ClientboundUpdateTagsPacket.java:35) ~[client-1.20.1-20230612.114412-srg.jar%23758!/:?]
	at net.minecraft.network.protocol.game.ClientboundUpdateTagsPacket.m_5797_(ClientboundUpdateTagsPacket.java:11) ~[client-1.20.1-20230612.114412-srg.jar%23758!/:?]
	at net.minecraft.network.protocol.PacketUtils.m_263899_(PacketUtils.java:22) ~[client-1.20.1-20230612.114412-srg.jar%23758!/:?]
	at net.minecraft.util.thread.BlockableEventLoop.m_6367_(BlockableEventLoop.java:156) ~[client-1.20.1-20230612.114412-srg.jar%23758!/:?]
	at net.minecraft.util.thread.ReentrantBlockableEventLoop.m_6367_(ReentrantBlockableEventLoop.java:23) ~[client-1.20.1-20230612.114412-srg.jar%23758!/:?]
	at net.minecraft.util.thread.BlockableEventLoop.m_7245_(BlockableEventLoop.java:130) ~[client-1.20.1-20230612.114412-srg.jar%23758!/:?]
	at net.minecraft.util.thread.BlockableEventLoop.m_18699_(BlockableEventLoop.java:115) ~[client-1.20.1-20230612.114412-srg.jar%23758!/:?]
	at net.minecraft.client.Minecraft.m_91383_(Minecraft.java:1106) ~[client-1.20.1-20230612.114412-srg.jar%23758!/:?]
	at net.minecraft.client.Minecraft.m_91374_(Minecraft.java:718) ~[client-1.20.1-20230612.114412-srg.jar%23758!/:?]
	at net.minecraft.client.main.Main.main(Main.java:218) ~[forge-47.3.0.jar:?]
	at jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[?:?]
	at jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:77) ~[?:?]
	at jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) ~[?:?]
	at java.lang.reflect.Method.invoke(Method.java:568) ~[?:?]
	at net.minecraftforge.fml.loading.targets.CommonLaunchHandler.runTarget(CommonLaunchHandler.java:111) ~[fmlloader-1.20.1-47.3.0.jar:?]
	at net.minecraftforge.fml.loading.targets.CommonLaunchHandler.clientService(CommonLaunchHandler.java:99) ~[fmlloader-1.20.1-47.3.0.jar:?]
	at net.minecraftforge.fml.loading.targets.CommonClientLaunchHandler.lambda$makeService$0(CommonClientLaunchHandler.java:25) ~[fmlloader-1.20.1-47.3.0.jar:?]
	at cpw.mods.modlauncher.LaunchServiceHandlerDecorator.launch(LaunchServiceHandlerDecorator.java:30) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.LaunchServiceHandler.launch(LaunchServiceHandler.java:53) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.LaunchServiceHandler.launch(LaunchServiceHandler.java:71) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.Launcher.run(Launcher.java:108) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.Launcher.main(Launcher.java:78) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.BootstrapLaunchConsumer.accept(BootstrapLaunchConsumer.java:26) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.BootstrapLaunchConsumer.accept(BootstrapLaunchConsumer.java:23) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.bootstraplauncher.BootstrapLauncher.main(BootstrapLauncher.java:141) ~[bootstraplauncher-1.1.2.jar:?]
[18:08:23] [Render thread/WARN]: Found a broken ingredient 1 air artifacts.item.wearable.hands.OnionRingItem
java.lang.IllegalStateException: Item has no registry name: 1 air artifacts.item.wearable.hands.OnionRingItem
	at mezz.jei.common.util.StackHelper.lambda$getRegistryNameForStack$0(StackHelper.java:65) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at java.util.Optional.orElseThrow(Optional.java:403) ~[?:?]
	at mezz.jei.common.util.StackHelper.getRegistryNameForStack(StackHelper.java:63) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at mezz.jei.common.util.StackHelper.getUniqueIdentifierForStack(StackHelper.java:43) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at mezz.jei.library.plugins.vanilla.ingredients.ItemStackHelper.getUniqueId(ItemStackHelper.java:69) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at mezz.jei.library.plugins.vanilla.ingredients.ItemStackHelper.getUniqueId(ItemStackHelper.java:36) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at mezz.jei.library.ingredients.IngredientSet.getUid(IngredientSet.java:34) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at mezz.jei.library.ingredients.IngredientSet.add(IngredientSet.java:48) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at java.util.AbstractCollection.addAll(AbstractCollection.java:336) ~[?:?]
	at mezz.jei.library.ingredients.IngredientInfo.<init>(IngredientInfo.java:27) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at mezz.jei.library.load.registration.IngredientManagerBuilder.register(IngredientManagerBuilder.java:50) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at mezz.jei.library.plugins.vanilla.VanillaPlugin.registerIngredients(VanillaPlugin.java:172) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at mezz.jei.library.load.PluginLoader.lambda$registerIngredients$2(PluginLoader.java:79) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at mezz.jei.library.load.PluginCaller.callOnPlugins(PluginCaller.java:25) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at mezz.jei.library.load.PluginLoader.registerIngredients(PluginLoader.java:79) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at mezz.jei.library.startup.JeiStarter.start(JeiStarter.java:106) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at mezz.jei.forge.startup.StartEventObserver.transitionState(StartEventObserver.java:130) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at mezz.jei.forge.startup.StartEventObserver.onEvent(StartEventObserver.java:98) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at net.minecraftforge.eventbus.EventBus.doCastFilter(EventBus.java:260) ~[eventbus-6.0.5.jar%2387!/:?]
	at net.minecraftforge.eventbus.EventBus.lambda$addListener$11(EventBus.java:252) ~[eventbus-6.0.5.jar%2387!/:?]
	at net.minecraftforge.eventbus.EventBus.post(EventBus.java:315) ~[eventbus-6.0.5.jar%2387!/:?]
	at net.minecraftforge.eventbus.EventBus.post(EventBus.java:296) ~[eventbus-6.0.5.jar%2387!/:?]
	at net.minecraft.client.multiplayer.ClientPacketListener.m_5859_(ClientPacketListener.java:1451) ~[client-1.20.1-20230612.114412-srg.jar%23758!/:?]
	at net.minecraft.network.protocol.game.ClientboundUpdateTagsPacket.m_5797_(ClientboundUpdateTagsPacket.java:35) ~[client-1.20.1-20230612.114412-srg.jar%23758!/:?]
	at net.minecraft.network.protocol.game.ClientboundUpdateTagsPacket.m_5797_(ClientboundUpdateTagsPacket.java:11) ~[client-1.20.1-20230612.114412-srg.jar%23758!/:?]
	at net.minecraft.network.protocol.PacketUtils.m_263899_(PacketUtils.java:22) ~[client-1.20.1-20230612.114412-srg.jar%23758!/:?]
	at net.minecraft.util.thread.BlockableEventLoop.m_6367_(BlockableEventLoop.java:156) ~[client-1.20.1-20230612.114412-srg.jar%23758!/:?]
	at net.minecraft.util.thread.ReentrantBlockableEventLoop.m_6367_(ReentrantBlockableEventLoop.java:23) ~[client-1.20.1-20230612.114412-srg.jar%23758!/:?]
	at net.minecraft.util.thread.BlockableEventLoop.m_7245_(BlockableEventLoop.java:130) ~[client-1.20.1-20230612.114412-srg.jar%23758!/:?]
	at net.minecraft.util.thread.BlockableEventLoop.m_18699_(BlockableEventLoop.java:115) ~[client-1.20.1-20230612.114412-srg.jar%23758!/:?]
	at net.minecraft.client.Minecraft.m_91383_(Minecraft.java:1106) ~[client-1.20.1-20230612.114412-srg.jar%23758!/:?]
	at net.minecraft.client.Minecraft.m_91374_(Minecraft.java:718) ~[client-1.20.1-20230612.114412-srg.jar%23758!/:?]
	at net.minecraft.client.main.Main.main(Main.java:218) ~[forge-47.3.0.jar:?]
	at jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[?:?]
	at jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:77) ~[?:?]
	at jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) ~[?:?]
	at java.lang.reflect.Method.invoke(Method.java:568) ~[?:?]
	at net.minecraftforge.fml.loading.targets.CommonLaunchHandler.runTarget(CommonLaunchHandler.java:111) ~[fmlloader-1.20.1-47.3.0.jar:?]
	at net.minecraftforge.fml.loading.targets.CommonLaunchHandler.clientService(CommonLaunchHandler.java:99) ~[fmlloader-1.20.1-47.3.0.jar:?]
	at net.minecraftforge.fml.loading.targets.CommonClientLaunchHandler.lambda$makeService$0(CommonClientLaunchHandler.java:25) ~[fmlloader-1.20.1-47.3.0.jar:?]
	at cpw.mods.modlauncher.LaunchServiceHandlerDecorator.launch(LaunchServiceHandlerDecorator.java:30) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.LaunchServiceHandler.launch(LaunchServiceHandler.java:53) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.LaunchServiceHandler.launch(LaunchServiceHandler.java:71) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.Launcher.run(Launcher.java:108) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.Launcher.main(Launcher.java:78) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.BootstrapLaunchConsumer.accept(BootstrapLaunchConsumer.java:26) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.BootstrapLaunchConsumer.accept(BootstrapLaunchConsumer.java:23) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.bootstraplauncher.BootstrapLauncher.main(BootstrapLauncher.java:141) ~[bootstraplauncher-1.1.2.jar:?]
[18:08:23] [Render thread/WARN]: Found a broken ingredient 1 air artifacts.item.wearable.hands.PickaxeHeaterItem
java.lang.IllegalStateException: Item has no registry name: 1 air artifacts.item.wearable.hands.PickaxeHeaterItem
	at mezz.jei.common.util.StackHelper.lambda$getRegistryNameForStack$0(StackHelper.java:65) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at java.util.Optional.orElseThrow(Optional.java:403) ~[?:?]
	at mezz.jei.common.util.StackHelper.getRegistryNameForStack(StackHelper.java:63) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at mezz.jei.common.util.StackHelper.getUniqueIdentifierForStack(StackHelper.java:43) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at mezz.jei.library.plugins.vanilla.ingredients.ItemStackHelper.getUniqueId(ItemStackHelper.java:69) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at mezz.jei.library.plugins.vanilla.ingredients.ItemStackHelper.getUniqueId(ItemStackHelper.java:36) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at mezz.jei.library.ingredients.IngredientSet.getUid(IngredientSet.java:34) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at mezz.jei.library.ingredients.IngredientSet.add(IngredientSet.java:48) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at java.util.AbstractCollection.addAll(AbstractCollection.java:336) ~[?:?]
	at mezz.jei.library.ingredients.IngredientInfo.<init>(IngredientInfo.java:27) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at mezz.jei.library.load.registration.IngredientManagerBuilder.register(IngredientManagerBuilder.java:50) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at mezz.jei.library.plugins.vanilla.VanillaPlugin.registerIngredients(VanillaPlugin.java:172) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at mezz.jei.library.load.PluginLoader.lambda$registerIngredients$2(PluginLoader.java:79) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at mezz.jei.library.load.PluginCaller.callOnPlugins(PluginCaller.java:25) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at mezz.jei.library.load.PluginLoader.registerIngredients(PluginLoader.java:79) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at mezz.jei.library.startup.JeiStarter.start(JeiStarter.java:106) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at mezz.jei.forge.startup.StartEventObserver.transitionState(StartEventObserver.java:130) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at mezz.jei.forge.startup.StartEventObserver.onEvent(StartEventObserver.java:98) ~[jei-1.20.1-forge-15.20.0.106.jar%23608!/:15.20.0.106]
	at net.minecraftforge.eventbus.EventBus.doCastFilter(EventBus.java:260) ~[eventbus-6.0.5.jar%2387!/:?]
	at net.minecraftforge.eventbus.EventBus.lambda$addListener$11(EventBus.java:252) ~[eventbus-6.0.5.jar%2387!/:?]
	at net.minecraftforge.eventbus.EventBus.post(EventBus.java:315) ~[eventbus-6.0.5.jar%2387!/:?]
	at net.minecraftforge.eventbus.EventBus.post(EventBus.java:296) ~[eventbus-6.0.5.jar%2387!/:?]
	at net.minecraft.client.multiplayer.ClientPacketListener.m_5859_(ClientPacketListener.java:1451) ~[client-1.20.1-20230612.114412-srg.jar%23758!/:?]
	at net.minecraft.network.protocol.game.ClientboundUpdateTagsPacket.m_5797_(ClientboundUpdateTagsPacket.java:35) ~[client-1.20.1-20230612.114412-srg.jar%23758!/:?]
	at net.minecraft.network.protocol.game.ClientboundUpdateTagsPacket.m_5797_(ClientboundUpdateTagsPacket.java:11) ~[client-1.20.1-20230612.114412-srg.jar%23758!/:?]
	at net.minecraft.network.protocol.PacketUtils.m_263899_(PacketUtils.java:22) ~[client-1.20.1-20230612.114412-srg.jar%23758!/:?]
	at net.minecraft.util.thread.BlockableEventLoop.m_6367_(BlockableEventLoop.java:156) ~[client-1.20.1-20230612.114412-srg.jar%23758!/:?]
